Transaction Ref,Gross Amount,Currency Code,Captured At,Idempotency Key
TXN-0003MV-00000762,36515.33,INR,2026-08-19T17:44:16.267Z,gw-TXN-0003MV-00000762
TXN-0003MV-00000763,28850.14,INR,2026-08-19T17:44:16.327Z,gw-TXN-0003MV-00000763
TXN-0003MV-00000764,40935.64,INR,2026-08-19T17:44:16.404Z,gw-TXN-0003MV-00000764
TXN-0003MV-00000765,39082.83,INR,2026-08-19T17:44:16.563Z,gw-TXN-0003MV-00000765
TXN-0003MV-00000766,1094.03,INR,2026-08-19T17:44:16.629Z,gw-TXN-0003MV-00000766
TXN-0003MV-00000767,5578.31,INR,2026-08-19T17:44:16.754Z,gw-TXN-0003MV-00000767
TXN-0003MV-00000768,15596.70,INR,2026-08-19T17:44:16.810Z,gw-TXN-0003MV-00000768
TXN-0003MV-00000769,41879.49,INR,2026-08-19T17:44:16.922Z,gw-TXN-0003MV-00000769
TXN-0003MV-00000770,38855.40,INR,2026-08-19T17:44:17.012Z,gw-TXN-0003MV-00000770
TXN-0003MV-00000771,19069.49,INR,2026-08-19T17:44:17.169Z,gw-TXN-0003MV-00000771
TXN-0003MV-00000772,21093.86,INR,2026-08-19T17:44:17.205Z,gw-TXN-0003MV-00000772
TXN-0003MV-00000773,30841.91,INR,2026-08-19T17:44:17.378Z,gw-TXN-0003MV-00000773
TXN-0003MV-00000774,5064.86,INR,2026-08-19T17:44:17.445Z,gw-TXN-0003MV-00000774
TXN-0003MV-00000775,13274.98,INR,2026-08-19T17:44:17.569Z,gw-TXN-0003MV-00000775
TXN-0003MV-00000776,849.59,INR,2026-08-19T17:44:17.655Z,gw-TXN-0003MV-00000776
TXN-0003MV-00000777,42555.92,INR,2026-08-19T17:44:17.790Z,gw-TXN-0003MV-00000777
TXN-0003MV-00000778,2906.14,INR,2026-08-19T17:44:17.852Z,gw-TXN-0003MV-00000778
TXN-0003MV-00000779,21361.64,INR,2026-08-19T17:44:17.987Z,gw-TXN-0003MV-00000779
TXN-0003MV-00000780,14196.53,INR,2026-08-19T17:44:18.023Z,gw-TXN-0003MV-00000780
TXN-0003MV-00000781,25362.19,INR,2026-08-19T17:44:18.135Z,gw-TXN-0003MV-00000781
TXN-0003MV-00000782,17989.69,INR,2026-08-19T17:44:18.244Z,gw-TXN-0003MV-00000782
TXN-0003MV-00000783,18145.70,INR,2026-08-19T17:44:18.345Z,gw-TXN-0003MV-00000783
TXN-0003MV-00000784,14646.18,INR,2026-08-19T17:44:18.426Z,gw-TXN-0003MV-00000784
TXN-0003MV-00000785,29964.35,INR,2026-08-19T17:44:18.536Z,gw-TXN-0003MV-00000785
TXN-0003MV-00000786,12593.44,INR,2026-08-19T17:44:18.657Z,gw-TXN-0003MV-00000786
TXN-0003MV-00000787,22478.76,INR,2026-08-19T17:44:18.750Z,gw-TXN-0003MV-00000787
TXN-0003MV-00000788,44802.43,INR,2026-08-19T17:44:18.828Z,gw-TXN-0003MV-00000788
TXN-0003MV-00000789,23157.15,INR,2026-08-19T17:44:18.981Z,gw-TXN-0003MV-00000789
TXN-0003MV-00000789,23157.15,INR,2026-08-19T17:44:18.981Z,gw-TXN-0003MV-00000789
TXN-0003MV-00000790,6959.80,INR,2026-08-19T17:44:19.020Z,gw-TXN-0003MV-00000790
TXN-0003MV-00000791,46504.11,INR,2026-08-19T17:44:19.121Z,gw-TXN-0003MV-00000791
TXN-0003MV-00000792,31372.61,INR,2026-08-19T17:44:19.223Z,gw-TXN-0003MV-00000792
TXN-0003MV-00000793,10291.67,INR,2026-08-19T17:44:19.325Z,gw-TXN-0003MV-00000793
TXN-0003MV-00000794,17256.89,INR,2026-08-19T17:44:19.477Z,gw-TXN-0003MV-00000794
TXN-0003MV-00000795,23552.37,INR,2026-08-19T17:44:19.561Z,gw-TXN-0003MV-00000795
TXN-0003MV-00000796,35992.16,INR,2026-08-19T17:44:19.672Z,gw-TXN-0003MV-00000796
TXN-0003MV-00000797,45533.65,INR,2026-08-19T17:44:19.791Z,gw-TXN-0003MV-00000797
TXN-0003MV-00000798,17850.73,INR,2026-08-19T17:44:19.828Z,gw-TXN-0003MV-00000798
TXN-0003MV-00000799,15341.20,INR,2026-08-19T17:44:19.992Z,gw-TXN-0003MV-00000799
TXN-0003MV-00000800,31521.51,INR,2026-08-19T17:44:20.088Z,gw-TXN-0003MV-00000800
TXN-0003MV-00000801,19877.31,INR,2026-08-19T17:44:20.155Z,gw-TXN-0003MV-00000801
TXN-0003MV-00000802,45756.81,INR,2026-08-19T17:44:20.261Z,gw-TXN-0003MV-00000802
TXN-0003MV-00000803,24753.26,INR,2026-08-19T17:44:20.355Z,gw-TXN-0003MV-00000803
TXN-0003MV-00000804,49680.26,INR,2026-08-19T17:44:20.444Z,gw-TXN-0003MV-00000804
TXN-0003MV-00000805,32176.56,INR,2026-08-19T17:44:20.567Z,gw-TXN-0003MV-00000805
TXN-0003MV-00000806,28098.89,INR,2026-08-19T17:44:20.620Z,gw-TXN-0003MV-00000806
TXN-0003MV-00000807,36251.55,INR,2026-08-19T17:44:20.738Z,gw-TXN-0003MV-00000807
TXN-0003MV-00000808,36189.35,INR,2026-08-19T17:44:20.896Z,gw-TXN-0003MV-00000808
TXN-0003MV-00000809,35357.37,INR,2026-08-19T17:44:20.951Z,gw-TXN-0003MV-00000809
TXN-0003MV-00000810,11713.50,INR,2026-08-19T17:44:21.002Z,gw-TXN-0003MV-00000810
TXN-0003MV-00000811,23365.35,INR,2026-08-19T17:44:21.148Z,gw-TXN-0003MV-00000811
TXN-0003MV-00000812,17608.03,INR,2026-08-19T17:44:21.300Z,gw-TXN-0003MV-00000812
TXN-0003MV-00000813,6413.20,INR,2026-08-19T17:44:21.370Z,gw-TXN-0003MV-00000813
TXN-0003MV-00000814,27465.76,INR,2026-08-19T17:44:21.408Z,gw-TXN-0003MV-00000814
TXN-0003MV-00000815,43126.30,INR,2026-08-19T17:44:21.506Z,gw-TXN-0003MV-00000815
TXN-0003MV-00000816,977.09,INR,2026-08-19T17:44:21.675Z,gw-TXN-0003MV-00000816
TXN-0003MV-00000817,30813.60,INR,2026-08-19T17:44:21.747Z,gw-TXN-0003MV-00000817
TXN-0003MV-00000818,17461.00,INR,2026-08-19T17:44:21.806Z,gw-TXN-0003MV-00000818
TXN-0003MV-00000819,11315.75,INR,2026-08-19T17:44:21.902Z,gw-TXN-0003MV-00000819
TXN-0003MV-00000820,9560.12,INR,2026-08-19T17:44:22.037Z,gw-TXN-0003MV-00000820
TXN-0003MV-00000821,26021.52,INR,2026-08-19T17:44:22.127Z,gw-TXN-0003MV-00000821
TXN-0003MV-00000822,315.82,INR,2026-08-19T17:44:22.273Z,gw-TXN-0003MV-00000822
TXN-0003MV-00000823,21290.11,INR,2026-08-19T17:44:22.396Z,gw-TXN-0003MV-00000823
TXN-0003MV-00000824,21715.00,INR,2026-08-19T17:44:22.479Z,gw-TXN-0003MV-00000824
TXN-0003MV-00000825,47927.23,INR,2026-08-19T17:44:22.581Z,gw-TXN-0003MV-00000825
TXN-0003MV-00000826,8618.42,INR,2026-08-19T17:44:22.646Z,gw-TXN-0003MV-00000826
TXN-0003MV-00000827,9292.46,INR,2026-08-19T17:44:22.763Z,gw-TXN-0003MV-00000827
TXN-0003MV-00000828,14605.06,INR,2026-08-19T17:44:22.864Z,gw-TXN-0003MV-00000828
TXN-0003MV-00000829,726.28,INR,2026-08-19T17:44:22.946Z,gw-TXN-0003MV-00000829
TXN-0003MV-00000830,29201.82,INR,2026-08-19T17:44:23.045Z,gw-TXN-0003MV-00000830
TXN-0003MV-00000831,1936.28,INR,2026-08-19T17:44:23.152Z,gw-TXN-0003MV-00000831
TXN-0003MV-00000832,47614.00,INR,2026-08-19T17:44:23.245Z,gw-TXN-0003MV-00000832
TXN-0003MV-00000833,38084.32,INR,2026-08-19T17:44:23.338Z,gw-TXN-0003MV-00000833
TXN-0003MV-00000834,25031.71,INR,2026-08-19T17:44:23.471Z,gw-TXN-0003MV-00000834
TXN-0003MV-00000835,47731.14,INR,2026-08-19T17:44:23.542Z,gw-TXN-0003MV-00000835
TXN-0003MV-00000836,46240.89,INR,2026-08-19T17:44:23.687Z,gw-TXN-0003MV-00000836
TXN-0003MV-00000837,7758.29,INR,2026-08-19T17:44:23.768Z,gw-TXN-0003MV-00000837
TXN-0003MV-00000838,12967.36,INR,2026-08-19T17:44:23.843Z,gw-TXN-0003MV-00000838
TXN-0003MV-00000839,45645.54,INR,2026-08-19T17:44:23.961Z,gw-TXN-0003MV-00000839
TXN-0003MV-00000840,2533.96,INR,2026-08-19T17:44:24.068Z,gw-TXN-0003MV-00000840
TXN-0003MV-00000841,38202.98,INR,2026-08-19T17:44:24.115Z,gw-TXN-0003MV-00000841
TXN-0003MV-00000842,23449.68,INR,2026-08-19T17:44:24.274Z,gw-TXN-0003MV-00000842
TXN-0003MV-00000843,7569.44,INR,2026-08-19T17:44:24.300Z,gw-TXN-0003MV-00000843
TXN-0003MV-00000843,7569.44,INR,2026-08-19T17:44:24.300Z,gw-TXN-0003MV-00000843
TXN-0003MV-00000844,25049.29,INR,2026-08-19T17:44:24.466Z,gw-TXN-0003MV-00000844
TXN-0003MV-00000845,30628.77,INR,2026-08-19T17:44:24.590Z,gw-TXN-0003MV-00000845
TXN-0003MV-00000846,29152.26,INR,2026-08-19T17:44:24.669Z,gw-TXN-0003MV-00000846
TXN-0003MV-00000847,27433.54,INR,2026-08-19T17:44:24.743Z,gw-TXN-0003MV-00000847
TXN-0003MV-00000848,48097.08,INR,2026-08-19T17:44:24.824Z,gw-TXN-0003MV-00000848
TXN-0003MV-00000849,28558.28,INR,2026-08-19T17:44:24.950Z,gw-TXN-0003MV-00000849
TXN-0003MV-00000850,44114.27,INR,2026-08-19T17:44:25.030Z,gw-TXN-0003MV-00000850
TXN-0003MV-00000851,5114.61,INR,2026-08-19T17:44:25.134Z,gw-TXN-0003MV-00000851
TXN-0003MV-00000852,42662.42,INR,2026-08-19T17:44:25.290Z,gw-TXN-0003MV-00000852
TXN-0003MV-00000853,38935.28,INR,2026-08-19T17:44:25.384Z,gw-TXN-0003MV-00000853
TXN-0003MV-00000854,32977.86,INR,2026-08-19T17:44:25.468Z,gw-TXN-0003MV-00000854
TXN-0003MV-00000855,45325.21,INR,2026-08-19T17:44:25.592Z,gw-TXN-0003MV-00000855
TXN-0003MV-00000856,45171.43,INR,2026-08-19T17:44:25.680Z,gw-TXN-0003MV-00000856
TXN-0003MV-00000857,30490.33,INR,2026-08-19T17:44:25.800Z,gw-TXN-0003MV-00000857
TXN-0003MV-00000858,30277.70,INR,2026-08-19T17:44:25.866Z,gw-TXN-0003MV-00000858
TXN-0003MV-00000859,45736.80,INR,2026-08-19T17:44:25.941Z,gw-TXN-0003MV-00000859
TXN-0003MV-00000860,48848.16,INR,2026-08-19T17:44:26.015Z,gw-TXN-0003MV-00000860
TXN-0003MV-00000861,41833.68,INR,2026-08-19T17:44:26.165Z,gw-TXN-0003MV-00000861
TXN-0003MV-00000862,24440.50,INR,2026-08-19T17:44:26.300Z,gw-TXN-0003MV-00000862
TXN-0003MV-00000863,24210.08,INR,2026-08-19T17:44:26.335Z,gw-TXN-0003MV-00000863
TXN-0003MV-00000864,29363.50,INR,2026-08-19T17:44:26.450Z,gw-TXN-0003MV-00000864
TXN-0003MV-00000864,29363.50,INR,2026-08-19T17:44:26.450Z,gw-TXN-0003MV-00000864
TXN-0003MV-00000865,20205.12,INR,2026-08-19T17:44:26.523Z,gw-TXN-0003MV-00000865
TXN-0003MV-00000866,8013.93,INR,2026-08-19T17:44:26.641Z,gw-TXN-0003MV-00000866
TXN-0003MV-00000867,3753.89,INR,2026-08-19T17:44:26.739Z,gw-TXN-0003MV-00000867
TXN-0003MV-00000868,11713.81,INR,2026-08-19T17:44:26.837Z,gw-TXN-0003MV-00000868
TXN-0003MV-00000869,19429.86,INR,2026-08-19T17:44:26.912Z,gw-TXN-0003MV-00000869
TXN-0003MV-00000870,20543.01,INR,2026-08-19T17:44:27.049Z,gw-TXN-0003MV-00000870
TXN-0003MV-00000871,13311.08,INR,2026-08-19T17:44:27.179Z,gw-TXN-0003MV-00000871
TXN-0003MV-00000872,21812.46,INR,2026-08-19T17:44:27.281Z,gw-TXN-0003MV-00000872
TXN-0003MV-00000873,25233.55,INR,2026-08-19T17:44:27.337Z,gw-TXN-0003MV-00000873
TXN-0003MV-00000874,22127.85,INR,2026-08-19T17:44:27.403Z,gw-TXN-0003MV-00000874
TXN-0003MV-00000875,14110.14,INR,2026-08-19T17:44:27.506Z,gw-TXN-0003MV-00000875
TXN-0003MV-00000876,1291.01,INR,2026-08-19T17:44:27.687Z,gw-TXN-0003MV-00000876
TXN-0003MV-00000877,41062.52,INR,2026-08-19T17:44:27.720Z,gw-TXN-0003MV-00000877
TXN-0003MV-00000878,10852.05,INR,2026-08-19T17:44:27.829Z,gw-TXN-0003MV-00000878
TXN-0003MV-00000879,40884.09,INR,2026-08-19T17:44:27.969Z,gw-TXN-0003MV-00000879
TXN-0003MV-00000880,22252.21,INR,2026-08-19T17:44:28.024Z,gw-TXN-0003MV-00000880
TXN-0003MV-00000881,2850.46,INR,2026-08-19T17:44:28.118Z,gw-TXN-0003MV-00000881
TXN-0003MV-00000882,15484.12,INR,2026-08-19T17:44:28.244Z,gw-TXN-0003MV-00000882
TXN-0003MV-00000883,24376.31,INR,2026-08-19T17:44:28.357Z,gw-TXN-0003MV-00000883
TXN-0003MV-00000884,10484.39,INR,2026-08-19T17:44:28.407Z,gw-TXN-0003MV-00000884
TXN-0003MV-00000885,47090.62,INR,2026-08-19T17:44:28.564Z,gw-TXN-0003MV-00000885
TXN-0003MV-00000886,42407.55,INR,2026-08-19T17:44:28.660Z,gw-TXN-0003MV-00000886
TXN-0003MV-00000887,24287.51,INR,2026-08-19T17:44:28.766Z,gw-TXN-0003MV-00000887
TXN-0003MV-00000888,44109.12,INR,2026-08-19T17:44:28.861Z,gw-TXN-0003MV-00000888
TXN-0003MV-00000889,21739.22,INR,2026-08-19T17:44:28.966Z,gw-TXN-0003MV-00000889
TXN-0003MV-00000890,14434.12,INR,2026-08-19T17:44:29.068Z,gw-TXN-0003MV-00000890
TXN-0003MV-00000891,48533.78,INR,2026-08-19T17:44:29.163Z,gw-TXN-0003MV-00000891
TXN-0003MV-00000892,14421.94,INR,2026-08-19T17:44:29.274Z,gw-TXN-0003MV-00000892
TXN-0003MV-00000893,31953.67,INR,2026-08-19T17:44:29.321Z,gw-TXN-0003MV-00000893
TXN-0003MV-00000894,4671.36,INR,2026-08-19T17:44:29.443Z,gw-TXN-0003MV-00000894
TXN-0003MV-00000895,18468.25,INR,2026-08-19T17:44:29.593Z,gw-TXN-0003MV-00000895
TXN-0003MV-00000896,27232.78,INR,2026-08-19T17:44:29.631Z,gw-TXN-0003MV-00000896
TXN-0003MV-00000897,1998.08,INR,2026-08-19T17:44:29.722Z,gw-TXN-0003MV-00000897
TXN-0003MV-00000898,35035.46,INR,2026-08-19T17:44:29.818Z,gw-TXN-0003MV-00000898
TXN-0003MV-00000899,39192.64,INR,2026-08-19T17:44:29.965Z,gw-TXN-0003MV-00000899
TXN-0003MV-00000900,45265.22,INR,2026-08-19T17:44:30.002Z,gw-TXN-0003MV-00000900
TXN-0003MV-00000901,18207.69,INR,2026-08-19T17:44:30.114Z,gw-TXN-0003MV-00000901
TXN-0003MV-00000902,23107.53,INR,2026-08-19T17:44:30.299Z,gw-TXN-0003MV-00000902
TXN-0003MV-00000903,13362.60,INR,2026-08-19T17:44:30.399Z,gw-TXN-0003MV-00000903
TXN-0003MV-00000904,9944.00,INR,2026-08-19T17:44:30.483Z,gw-TXN-0003MV-00000904
TXN-0003MV-00000905,8688.88,INR,2026-08-19T17:44:30.536Z,gw-TXN-0003MV-00000905
TXN-0003MV-00000906,30921.48,INR,2026-08-19T17:44:30.682Z,gw-TXN-0003MV-00000906
TXN-0003MV-00000907,16150.10,INR,2026-08-19T17:44:30.701Z,gw-TXN-0003MV-00000907
TXN-0003MV-00000908,45885.18,INR,2026-08-19T17:44:30.860Z,gw-TXN-0003MV-00000908
TXN-0003MV-00000909,30966.41,INR,2026-08-19T17:44:30.972Z,gw-TXN-0003MV-00000909
TXN-0003MV-00000910,31997.41,INR,2026-08-19T17:44:31.070Z,gw-TXN-0003MV-00000910
TXN-0003MV-00000911,47615.06,INR,2026-08-19T17:44:31.123Z,gw-TXN-0003MV-00000911
TXN-0003MV-00000912,862.62,INR,2026-08-19T17:44:31.221Z,gw-TXN-0003MV-00000912
TXN-0003MV-00000913,4538.60,INR,2026-08-19T17:44:31.364Z,gw-TXN-0003MV-00000913
TXN-0003MV-00000914,37524.20,INR,2026-08-19T17:44:31.425Z,gw-TXN-0003MV-00000914
TXN-0003MV-00000915,9643.81,INR,2026-08-19T17:44:31.510Z,gw-TXN-0003MV-00000915
TXN-0003MV-00000916,47923.63,INR,2026-08-19T17:44:31.635Z,gw-TXN-0003MV-00000916
TXN-0003MV-00000917,23566.31,INR,2026-08-19T17:44:31.717Z,gw-TXN-0003MV-00000917
TXN-0003MV-00000918,23333.82,INR,2026-08-19T17:44:31.879Z,gw-TXN-0003MV-00000918
TXN-0003MV-00000919,5918.27,INR,2026-08-19T17:44:31.986Z,gw-TXN-0003MV-00000919
TXN-0003MV-00000920,48956.12,INR,2026-08-19T17:44:32.094Z,gw-TXN-0003MV-00000920
TXN-0003MV-00000921,21398.41,INR,2026-08-19T17:44:32.166Z,gw-TXN-0003MV-00000921
TXN-0003MV-00000922,8998.57,INR,2026-08-19T17:44:32.235Z,gw-TXN-0003MV-00000922
TXN-0003MV-00000923,34308.09,INR,2026-08-19T17:44:32.336Z,gw-TXN-0003MV-00000923
TXN-0003MV-00000924,37470.04,INR,2026-08-19T17:44:32.469Z,gw-TXN-0003MV-00000924
TXN-0003MV-00000925,4815.75,INR,2026-08-19T17:44:32.579Z,gw-TXN-0003MV-00000925
TXN-0003MV-00000926,33682.34,INR,2026-08-19T17:44:32.644Z,gw-TXN-0003MV-00000926
TXN-0003MV-00000927,11125.30,INR,2026-08-19T17:44:32.720Z,gw-TXN-0003MV-00000927
TXN-0003MV-00000928,8778.42,INR,2026-08-19T17:44:32.858Z,gw-TXN-0003MV-00000928
TXN-0003MV-00000929,26002.78,INR,2026-08-19T17:44:32.940Z,gw-TXN-0003MV-00000929
TXN-0003MV-00000930,34946.77,INR,2026-08-19T17:44:33.071Z,gw-TXN-0003MV-00000930
TXN-0003MV-00000931,33104.61,INR,2026-08-19T17:44:33.161Z,gw-TXN-0003MV-00000931
TXN-0003MV-00000932,16682.51,INR,2026-08-19T17:44:33.214Z,gw-TXN-0003MV-00000932
TXN-0003MV-00000933,35140.17,INR,2026-08-19T17:44:33.341Z,gw-TXN-0003MV-00000933
TXN-0003MV-00000934,19733.01,INR,2026-08-19T17:44:33.415Z,gw-TXN-0003MV-00000934
TXN-0003MV-00000935,38465.29,INR,2026-08-19T17:44:33.544Z,gw-TXN-0003MV-00000935
TXN-0003MV-00000936,25938.14,INR,2026-08-19T17:44:33.602Z,gw-TXN-0003MV-00000936
TXN-0003MV-00000937,42708.72,INR,2026-08-19T17:44:33.798Z,gw-TXN-0003MV-00000937
TXN-0003MV-00000938,13092.25,INR,2026-08-19T17:44:33.882Z,gw-TXN-0003MV-00000938
TXN-0003MV-00000939,42961.39,INR,2026-08-19T17:44:33.969Z,gw-TXN-0003MV-00000939
TXN-0003MV-00000940,20713.69,INR,2026-08-19T17:44:34.061Z,gw-TXN-0003MV-00000940
TXN-0003MV-00000941,10901.89,INR,2026-08-19T17:44:34.161Z,gw-TXN-0003MV-00000941
TXN-0003MV-00000942,17285.60,INR,2026-08-19T17:44:34.258Z,gw-TXN-0003MV-00000942
TXN-0003MV-00000943,31732.94,INR,2026-08-19T17:44:34.380Z,gw-TXN-0003MV-00000943
TXN-0003MV-00000944,17476.85,INR,2026-08-19T17:44:34.452Z,gw-TXN-0003MV-00000944
TXN-0003MV-00000945,37476.38,INR,2026-08-19T17:44:34.577Z,gw-TXN-0003MV-00000945
TXN-0003MV-00000946,19722.15,INR,2026-08-19T17:44:34.678Z,gw-TXN-0003MV-00000946
TXN-0003MV-00000947,20924.79,INR,2026-08-19T17:44:34.721Z,gw-TXN-0003MV-00000947
TXN-0003MV-00000948,22068.17,INR,2026-08-19T17:44:34.853Z,gw-TXN-0003MV-00000948
TXN-0003MV-00000949,17361.44,INR,2026-08-19T17:44:34.929Z,gw-TXN-0003MV-00000949
TXN-0003MV-00000950,30447.38,INR,2026-08-19T17:44:35.028Z,gw-TXN-0003MV-00000950
TXN-0003MV-00000951,2911.15,INR,2026-08-19T17:44:35.163Z,gw-TXN-0003MV-00000951
TXN-0003MV-00000952,39727.53,INR,2026-08-19T17:44:35.221Z,gw-TXN-0003MV-00000952
TXN-0003MV-00000953,18512.07,INR,2026-08-19T17:44:35.317Z,gw-TXN-0003MV-00000953
TXN-0003MV-00000954,47630.07,INR,2026-08-19T17:44:35.432Z,gw-TXN-0003MV-00000954
TXN-0003MV-00000955,39752.49,INR,2026-08-19T17:44:35.509Z,gw-TXN-0003MV-00000955
TXN-0003MV-00000955,39752.49,INR,2026-08-19T17:44:35.509Z,gw-TXN-0003MV-00000955
TXN-0003MV-00000956,19025.53,INR,2026-08-19T17:44:35.611Z,gw-TXN-0003MV-00000956
TXN-0003MV-00000957,48116.13,INR,2026-08-19T17:44:35.760Z,gw-TXN-0003MV-00000957
TXN-0003MV-00000958,15289.64,INR,2026-08-19T17:44:35.848Z,gw-TXN-0003MV-00000958
TXN-0003MV-00000959,9486.00,INR,2026-08-19T17:44:35.910Z,gw-TXN-0003MV-00000959
TXN-0003MV-00000960,40319.03,INR,2026-08-19T17:44:36.023Z,gw-TXN-0003MV-00000960
TXN-0003MV-00000961,18833.11,INR,2026-08-19T17:44:36.156Z,gw-TXN-0003MV-00000961
TXN-0003MV-00000962,20327.80,INR,2026-08-19T17:44:36.221Z,gw-TXN-0003MV-00000962
TXN-0003MV-00000963,37169.30,INR,2026-08-19T17:44:36.397Z,gw-TXN-0003MV-00000963
TXN-0003MV-00000964,19359.90,INR,2026-08-19T17:44:36.488Z,gw-TXN-0003MV-00000964
TXN-0003MV-00000965,25595.69,INR,2026-08-19T17:44:36.587Z,gw-TXN-0003MV-00000965
TXN-0003MV-00000966,12899.03,INR,2026-08-19T17:44:36.689Z,gw-TXN-0003MV-00000966
TXN-0003MV-00000967,4121.04,INR,2026-08-19T17:44:36.705Z,gw-TXN-0003MV-00000967
TXN-0003MV-00000968,30988.27,INR,2026-08-19T17:44:36.813Z,gw-TXN-0003MV-00000968
TXN-0003MV-00000969,24510.67,INR,2026-08-19T17:44:36.989Z,gw-TXN-0003MV-00000969
TXN-0003MV-00000970,35861.26,INR,2026-08-19T17:44:37.059Z,gw-TXN-0003MV-00000970
TXN-0003MV-00000971,21279.70,INR,2026-08-19T17:44:37.178Z,gw-TXN-0003MV-00000971
TXN-0003MV-00000972,28587.10,INR,2026-08-19T17:44:37.237Z,gw-TXN-0003MV-00000972
TXN-0003MV-00000973,41670.58,INR,2026-08-19T17:44:37.351Z,gw-TXN-0003MV-00000973
TXN-0003MV-00000974,16062.79,INR,2026-08-19T17:44:37.455Z,gw-TXN-0003MV-00000974
TXN-0003MV-00000975,8652.13,INR,2026-08-19T17:44:37.575Z,gw-TXN-0003MV-00000975
TXN-0003MV-00000976,25606.08,INR,2026-08-19T17:44:37.688Z,gw-TXN-0003MV-00000976
TXN-0003MV-00000977,44973.37,INR,2026-08-19T17:44:37.752Z,gw-TXN-0003MV-00000977
TXN-0003MV-00000978,5578.86,INR,2026-08-19T17:44:37.882Z,gw-TXN-0003MV-00000978
TXN-0003MV-00000979,37101.10,INR,2026-08-19T17:44:37.948Z,gw-TXN-0003MV-00000979
TXN-0003MV-00000980,12200.74,INR,2026-08-19T17:44:38.055Z,gw-TXN-0003MV-00000980
TXN-0003MV-00000981,27780.56,INR,2026-08-19T17:44:38.184Z,gw-TXN-0003MV-00000981
TXN-0003MV-00000982,22025.28,INR,2026-08-19T17:44:38.248Z,gw-TXN-0003MV-00000982
TXN-0003MV-00000983,28124.97,INR,2026-08-19T17:44:38.361Z,gw-TXN-0003MV-00000983
TXN-0003MV-00000984,2569.13,INR,2026-08-19T17:44:38.409Z,gw-TXN-0003MV-00000984
TXN-0003MV-00000985,40732.96,INR,2026-08-19T17:44:38.540Z,gw-TXN-0003MV-00000985
TXN-0003MV-00000986,24705.36,INR,2026-08-19T17:44:38.643Z,gw-TXN-0003MV-00000986
TXN-0003MV-00000987,35904.15,INR,2026-08-19T17:44:38.722Z,gw-TXN-0003MV-00000987
TXN-0003MV-00000988,23078.42,INR,2026-08-19T17:44:38.822Z,gw-TXN-0003MV-00000988
TXN-0003MV-00000989,28475.43,INR,2026-08-19T17:44:38.994Z,gw-TXN-0003MV-00000989
TXN-0003MV-00000990,228.78,INR,2026-08-19T17:44:39.089Z,gw-TXN-0003MV-00000990
TXN-0003MV-00000991,2549.36,INR,2026-08-19T17:44:39.148Z,gw-TXN-0003MV-00000991
TXN-0003MV-00000992,3211.88,INR,2026-08-19T17:44:39.213Z,gw-TXN-0003MV-00000992
TXN-0003MV-00000993,27133.41,INR,2026-08-19T17:44:39.377Z,gw-TXN-0003MV-00000993
TXN-0003MV-00000994,18659.14,INR,2026-08-19T17:44:39.447Z,gw-TXN-0003MV-00000994
TXN-0003MV-00000995,38579.03,INR,2026-08-19T17:44:39.580Z,gw-TXN-0003MV-00000995
TXN-0003MV-00000996,24885.61,INR,2026-08-19T17:44:39.655Z,gw-TXN-0003MV-00000996
TXN-0003MV-00000997,42784.26,INR,2026-08-19T17:44:39.740Z,gw-TXN-0003MV-00000997
TXN-0003MV-00000998,43721.10,INR,2026-08-19T17:44:39.824Z,gw-TXN-0003MV-00000998
TXN-0003MV-00000999,12273.68,INR,2026-08-19T17:44:39.902Z,gw-TXN-0003MV-00000999
TXN-0003MV-00001000,38048.31,INR,2026-08-19T17:44:40.090Z,gw-TXN-0003MV-00001000
TXN-0003MV-00001001,1429.17,INR,2026-08-19T17:44:40.116Z,gw-TXN-0003MV-00001001
TXN-0003MV-00001002,26468.10,INR,2026-08-19T17:44:40.281Z,gw-TXN-0003MV-00001002
TXN-0003MV-00001003,30193.99,INR,2026-08-19T17:44:40.312Z,gw-TXN-0003MV-00001003
TXN-0003MV-00001004,196.63,INR,2026-08-19T17:44:40.459Z,gw-TXN-0003MV-00001004
TXN-0003MV-00001005,5359.44,INR,2026-08-19T17:44:40.564Z,gw-TXN-0003MV-00001005
TXN-0003MV-00001006,17298.56,INR,2026-08-19T17:44:40.659Z,gw-TXN-0003MV-00001006
TXN-0003MV-00001007,48553.11,INR,2026-08-19T17:44:40.718Z,gw-TXN-0003MV-00001007
TXN-0003MV-00001008,15588.90,INR,2026-08-19T17:44:40.846Z,gw-TXN-0003MV-00001008
TXN-0003MV-00001009,32999.78,INR,2026-08-19T17:44:40.960Z,gw-TXN-0003MV-00001009
TXN-0003MV-00001010,14804.01,INR,2026-08-19T17:44:41.070Z,gw-TXN-0003MV-00001010
TXN-0003MV-00001011,15424.14,INR,2026-08-19T17:44:41.198Z,gw-TXN-0003MV-00001011
TXN-0003MV-00001011,15424.14,INR,2026-08-19T17:44:41.198Z,gw-TXN-0003MV-00001011
TXN-0003MV-00001012,4921.00,INR,2026-08-19T17:44:41.284Z,gw-TXN-0003MV-00001012
TXN-0003MV-00001012,4921.00,INR,2026-08-19T17:44:41.284Z,gw-TXN-0003MV-00001012
TXN-0003MV-00001013,22470.69,INR,2026-08-19T17:44:41.311Z,gw-TXN-0003MV-00001013
